,rate,user,comment,comment_time,helpful
327,5 stars,SIRC Réseau Com intermet,"je ne l'est pas encore vraiment testé , mais je trouve l'idée trop interessante",2020-10-21,1 person found this review to be helpful
328,4 stars,Василий Милинский,ок,2020-10-20,
329,5 stars,Murillo Matos,Toop parabéns aos desenvolvedores...,2020-10-19,
330,4 stars,Ecom leader,"J'aime bien, vous me faites sauver du gros CASH :)",2020-10-19,1 person found this review to be helpful
331,5 stars,Bilal Elahi,Class,2020-10-16,
332,5 stars,bionic_alliance,good,2020-10-13,
333,5 stars,Nina,"Dei 5 estrelas porque realizei uma compra no Aliexpress de 6 reais de desconto, e realmente funciona! :D",2020-10-13,
334,5 stars,Iris Krasivyas,belloooo,2020-10-13,
335,4 stars,FakeKing,good extension,2020-10-12,
336,3 stars,Felipe Daneris,"ainda não testei, por isso vou dar 3 estrelas",2020-10-11,3 out of 4 people found this helpful
337,5 stars,GUÌNHO MOTOVLOG,OTIMO,2020-10-09,1 person found this review to be helpful
338,5 stars,FrankLord 001,Excelente,2020-10-07,1 person found this review to be helpful
339,3 stars,Thay Alves,Estou dando 3 estrelas pois ainda nem testei.,2020-10-06,4 out of 6 people found this helpful
340,5 stars,Marcela Fabová,"Ok, môže byť, vyskúšame.",2020-10-05,
341,5 stars,Jakub Roubíček,"It is useful extension, I love it",2020-10-03,
342,5 stars,tulio lima,adorei o app,2020-10-03,1 person found this review to be helpful
343,5 stars,Gilbert Burgess,They are the best extension for saving,2020-10-02,
344,5 stars,La Johnna Harris,Makes things so much simpler. Great tool.,2020-09-30,
345,5 stars,Nelson Contreras,"muy bueno,  100% recomendable",2020-09-29,
346,4 stars,rachid sw,très pratique !!,2020-09-28,1 person found this review to be helpful
347,5 stars,Gabriel Cuadra,icaca,2020-09-28,
348,1 stars,Daniele Resecco,"Schifo totale non si apre non trova nulla estensione istallata per più di un anno mai che avesse dato un coupon , inservibile ..............................",2020-09-25,
349,5 stars,Matteo Cabriolu,Molto utile!,2020-09-24,
350,5 stars,Xuso Sierra Gallego,muy buena extensionnn!!!!,2020-09-23,
351,4 stars,Giacomo Petozzi,troppo lunghi tempi di consegna se acquisti diversi prodotti con lo stesso ordine non arrivano tutti assieme tutti prodotti senza manuale istruzioni,2020-09-20,
352,5 stars,Karina Casadio,Ainda vou testar...,2020-09-20,1 person found this review to be helpful
353,3 stars,ÀDO REGO Blandine Mathilde,Je l'ai pas encore utiliser. Je pense bien que ce serait à la hauteur de mes attentes!,2020-09-20,1 person found this review to be helpful
354,5 stars,chiara luciani,wowww,2020-09-19,
355,5 stars,kimo lella,super easy  wawwwwwwww,2020-09-19,
356,5 stars,Aaron Bowman,"ali express, i can literally say it saved my life with this crappy economy. cant beat the prices you get on here anywhere else.",2020-09-17,
357,5 stars,Abraham López,Pues es una muy buena opción para buscar Phone Con descuentos para tus compras,2020-09-17,
358,3 stars,Amanda Yvonne Bloom,I just added the app so I am not sure. I will add a review once I have checked it out more,2020-09-16,
359,1 stars,Yura Moshnin,Перестал работать,2020-09-14,
360,5 stars,Jovani Alexis Gonzalez Gonzalez,Nose,2020-09-12,
361,5 stars,Reddevil Babkin vnuk,Всё супер,2020-09-12,
362,5 stars,—————-,Great1,2020-09-12,
363,5 stars,Альфа Трион,немного дорабоать и будет на ура,2020-09-08,
364,5 stars,Pío José Dugarte Dugarte,esta cooll,2020-09-08,
365,5 stars,noof bebo,AMAZING!,2020-09-07,1 person found this review to be helpful
366,5 stars,Alberto Piu,OTTIMO,2020-09-03,
367,5 stars,Zahid Shaikh,good and usefull app,2020-09-03,
368,5 stars,иван иванов,ok,2020-09-02,1 person found this review to be unhelpful
369,5 stars,Feriel Ber,useful for sure,2020-09-02,1 person found this review to be helpful
370,5 stars,Sarah Edmond,Loved it xx,2020-08-30,
371,5 stars,Jorge michel,muito bom,2020-08-30,
372,5 stars,Gilles Guillemette,Bonne idée.,2020-08-29,1 person found this review to be helpful
373,5 stars,Aurelian Mihail Matea,OK,2020-08-28,
374,5 stars,francisco recio santos,perfecto!!!!!!!!!!!!!!!!!!,2020-08-28,
375,5 stars,wyttila mayara,"ótimo atalho, super recomendo!!!",2020-08-28,
376,5 stars,j.c. s.,good,2020-08-27,
377,5 stars,Solomon Horlardiplenty,nice app,2020-08-27,
378,5 stars,cristian lopitale,utile,2020-08-26,
379,5 stars,Kenton Ppadgett,love it,2020-08-26,
380,5 stars,Décio Ferreira,Espero que corresponda aos comentários.,2020-08-26,
381,5 stars,Franco Emmanuel Gonzalez,very nice extension,2020-08-23,
382,5 stars,Dicas para Empreender,Vou fazer o teste! Espero que seja bom!,2020-08-22,
383,5 stars,A Chrome Web Store user,"this is a amazing app, you can find many kind of coupons. I really love it.",2020-08-22,
384,4 stars,CANAL DO CATE centro de apoio tecnico eletronico,muito bom,2020-08-18,
385,5 stars,efecan çelebi,cok güzel,2020-08-18,
386,5 stars,Григорий Киселёв,cegth,2020-08-17,
387,5 stars,Noah Daniel,This is very helpful! great work,2020-08-16,
388,5 stars,Asim Balayev,"Удачной 
и процветания дел!",2020-08-16,
389,5 stars,MOHAMMED CHAIA محمد شايع,AMAZING,2020-08-15,
390,5 stars,Anis Ouchene,bon,2020-08-15,1 person found this review to be helpful
391,5 stars,Haroldvox Santos,será que é bom?,2020-08-15,
392,5 stars,Jerry Lau,Ilove this,2020-08-15,
393,5 stars,sabrina cecconi,sono nuovo utente mi pare utile,2020-08-14,
394,5 stars,Oscar Ledesma,buenisima,2020-08-14,
395,5 stars,Leandro Luiz,Excelente,2020-08-14,
396,5 stars,Michael Landauro,Great extension!,2020-08-13,
397,5 stars,Luis Hernando Cuesta,muy buena,2020-08-13,
398,5 stars,Rapha Od,testar,2020-08-13,
399,5 stars,Kouadio Awilo,cool,2020-08-13,1 person found this review to be helpful
400,5 stars,abel magaña (EL YO SOY),fantastica .........,2020-08-13,
401,4 stars,Damiana Franzo,Molto utile!!,2020-08-12,
402,5 stars,Rob Clarke,THIS IS GREAT!  AWESOME!,2020-08-12,
403,5 stars,Oliver Arias,It´s fantastic.,2020-08-11,
404,5 stars,Sebastian Joaquín Abellaneda Huamaní,grandeee la app,2020-08-10,
405,5 stars,ARTHUR JHANCARLO ZAPATA REYES,"Excellent, this is best chrome extension :D",2020-08-08,
406,5 stars,Fatima Tizi,using this daily and it's really helpfull,2020-08-08,
407,5 stars,Joaco,"Muy bueno!!, me ha ayudado mucho",2020-08-07,
408,5 stars,Jorge Rafael Sáez,GOOD,2020-08-07,
409,5 stars,Brahim Elmarjou,amazing,2020-08-06,
410,5 stars,B Oviedo,excelente,2020-08-05,
411,3 stars,Ikashi Onyije (OiLee),Ok,2020-08-03,
412,5 stars,Guilherme Coelho,Ótimo,2020-08-02,
413,5 stars,NILSON MOLINA,OK,2020-08-02,
414,5 stars,jose rodriguez,es bueno,2020-08-02,
415,5 stars,Sarath Perera,Awesome,2020-08-01,
416,5 stars,gestion novelty,muy bueno,2020-07-31,
417,5 stars,Jacob Gavars,its good,2020-07-29,
418,5 stars,Joe Casanova,lo mejor,2020-07-28,
419,5 stars,Alex Antonio López Navarro,good,2020-07-24,
420,5 stars,Dexter Prexel,ff,2020-07-24,
421,3 stars,ELI SAN ABUNDES,"Probando a ver que tal funcion, sino cambiaré mi calificación",2020-07-24,
422,5 stars,Alexandro Muñoz-Aban,Esta bueno para buscar descuentos,2020-07-23,
423,5 stars,GGMeliodas7u7,nice,2020-07-23,
424,5 stars,Sebastián Acuña,rial,2020-07-23,
425,5 stars,Ronald,que viene muy bien para los fans!!!!,2020-07-23,
426,5 stars,Kerri Murray Burriss,Great for saving money!,2020-07-22,
427,5 stars,Piergiorgio Zerbini,ok,2020-07-21,
428,5 stars,Roberto Ballesteros,iTS AMAZING,2020-07-20,
429,5 stars,Dary Calaça,Instalei agora.Vamos ver se é bom.,2020-07-19,
430,5 stars,mar,molto utile,2020-07-19,
431,5 stars,Eric Brunet,je test de suite pour verifier si les promesses sont tenues,2020-07-18,1 person found this review to be helpful
432,5 stars,Katalin Dóla,Majdnem minden megtalálható,2020-07-18,
433,5 stars,Julian Costanzo,good,2020-07-17,
434,5 stars,Dotun Adetosoye,Makes life so much easy to track my seller,2020-07-17,
435,5 stars,Seneca Jones,will try it out,2020-07-17,
436,5 stars,salim benhouhou,a must have,2020-07-16,
437,5 stars,Carlos Torres,super,2020-07-14,
438,5 stars,cbast,Voy a probar que tal,2020-07-14,
439,5 stars,derwey parra,bn,2020-07-14,
440,2 stars,Deza Music,Estou testando.,2020-07-14,1 person found this review to be helpful
441,5 stars,elhail saad,Bonne app,2020-07-13,1 person found this review to be helpful
442,5 stars,Alex Soto,cool,2020-07-13,
443,5 stars,ненайду луда,рпаср,2020-07-13,1 person found this review to be unhelpful
444,3 stars,Rolande Monnsoh,pas encore teste,2020-07-11,1 person found this review to be helpful
445,5 stars,Mustafa Akdoğan,Eklenti beni büyük bir dertten kurtardı çok işime yarıyor fakat son zamanlarda Chrome güncellenince herhalde bazı sorunlar oluyor. Bazen aktif olmuyor bazen hatalı gösteriyor veya hiç göstermiyor.,2020-07-10,
446,5 stars,Jo Perez,gooood,2020-07-08,
447,4 stars,Oceanna Guennette,good,2020-07-08,
448,5 stars,Karina Neira,nois!!!!!!!!,2020-07-08,
449,4 stars,Giovani Silva O Caminho das Compras,ótimo!,2020-07-07,
450,5 stars,Joao Henrique,Funciona,2020-07-07,
451,5 stars,tala ghanam,excellent!,2020-07-07,
452,5 stars,Conhecimento e Verdade!!!,Show de bola!!!,2020-07-07,
453,5 stars,الجوني محمد,لأول مرة ابدأ استخدامه يبدو لي أنه جدا رائع,2020-07-07,
454,5 stars,Juan Carlos Melendez,muy util,2020-07-05,
455,2 stars,Thebiologist,"Could be better if it didn't open a new window every time click on anything.

Edit: Since it's really annoying to have a constant spam of popup windows, I've decided to uninstall it and reduce the rating.",2020-07-05,
456,5 stars,Ghost _,"A lovely app to find SAVE !!!

I liked it since I found it in Chrome Store, amazingly good collection of coupons to save some money when buying stuff online, and gives me more information about the items to benefit from.",2020-07-03,
457,1 stars,андрей борисов,не работает,2020-06-29,1 person found this review to be helpful
458,5 stars,Carlos Limber,exelente,2020-06-29,
459,5 stars,sparkpro info,👍,2020-06-27,
460,5 stars,Silas Gomes,Vou testar!,2020-06-25,
461,4 stars,Romero Cardoso,gostei muito,2020-06-25,
462,5 stars,Алёна Н,отлично!!!!,2020-06-23,1 person found this review to be helpful
463,5 stars,billy Batzon,good,2020-04-17,1 person found this review to be helpful
464,5 stars,Joseph Rodriguez,aun no lo he probado,2020-04-17,1 person found this review to be helpful
465,5 stars,LUCI444 YT,Increible,2020-04-16,1 person found this review to be helpful
466,5 stars,Eduardo Mendez,Se ve muy bien.,2020-04-16,1 person found this review to be helpful
467,5 stars,Moises Arrue,All Nice App,2020-04-16,1 person found this review to be helpful
468,5 stars,Youssef B,j’espère que ça va être à la hauteur de mes attentes...,2020-04-16,1 person found this review to be helpful
469,5 stars,Antonio APRILE,L'ho appena installata spero sia utile come molti hanno recensito,2020-04-16,1 person found this review to be helpful
470,5 stars,Robert Ruedas Yamo,BUENA AYUDA PARA LOS DESCUENTOS,2020-04-15,1 person found this review to be helpful
471,5 stars,Carlos Ortiz,ESPERAMOS BUENAS OPCIONES Y LOS CUPONES DE LAS COMPRAS,2020-04-15,1 person found this review to be helpful
472,5 stars,Tareq Al-Zahrani,WoW Amazing.,2020-04-15,1 person found this review to be helpful
473,5 stars,bounceur sofian,toooop j'ai adoré,2020-04-14,2 out of 2 people found this helpful
474,5 stars,B4raa_VIP,perfecto,2020-04-14,1 person found this review to be helpful
475,5 stars,Claudio Sebastian Feierabend,ss,2020-04-14,1 person found this review to be helpful
476,5 stars,Yesid Ballesteros,ESPECTACULAR,2020-04-14,1 person found this review to be helpful
477,5 stars,basha ala,new value,2020-04-14,1 person found this review to be helpful
478,4 stars,mhd qrn,goooood,2020-04-14,1 person found this review to be helpful
479,5 stars,giulia depità,Ancora non l'ho provata,2020-04-14,
480,5 stars,Mihalik Hajnalka,Nagyon szép alkalmazás. Segít,2020-04-13,
481,5 stars,Glenn Daniel Morera Herra,periodo de prueba todo apunta a un buen resultado pulgar arriba,2020-04-12,1 person found this review to be helpful
482,5 stars,Kenben Kipruto Cheruiyot,it works very well,2020-04-12,1 person found this review to be helpful
483,5 stars,carlos gonzalez,muito boa,2020-04-11,1 person found this review to be helpful
484,5 stars,Kostas A.,Very good!,2020-04-11,1 person found this review to be helpful
485,5 stars,Enrique Puerronelli,PRUEBA,2020-04-10,
486,5 stars,hamza fchkle,good,2020-04-10,1 person found this review to be helpful
487,5 stars,Richard J Hasheela,So far so good. Good deals indeed.,2020-04-09,1 person found this review to be helpful
488,3 stars,Shubham Aggarwal,super,2020-04-09,1 person found this review to be helpful
489,5 stars,Jose Omar Cerruto Perez,de mucha ayuda,2020-04-09,1 person found this review to be helpful
490,5 stars,Giuseppe Canevisio,"Da testare più a fondo, ma per ora funziona",2020-04-09,2 out of 2 people found this helpful
491,5 stars,peter w jacobs,very good!!!!!,2020-04-08,1 person found this review to be helpful
492,5 stars,Nicolai M,I'm supposed to rate it 5 stars to proceed.,2020-04-08,1 person found this review to be helpful
493,5 stars,wladimir antonietti,vou testar e ver como funciona,2020-04-07,3 out of 3 people found this helpful
494,5 stars,Huy Luu Quoc,Good tool!,2020-04-04,1 person found this review to be helpful
495,5 stars,Líder Ejecucion Y operaciones Atecno,"Great service, very good",2020-04-02,1 person found this review to be helpful
496,5 stars,Kevin Kztelln,this thing its amazing,2020-04-01,1 person found this review to be helpful
497,5 stars,Mattias Abrahamsson,rilly god app,2020-03-28,1 person found this review to be helpful
498,5 stars,Kwabena Boateng,very good,2020-03-28,1 person found this review to be helpful
499,5 stars,ALBA Y PAPI,muy util,2020-03-27,1 person found this review to be helpful
500,5 stars,Hus,nice,2020-03-27,1 person found this review to be helpful
501,5 stars,Adailson Alonso,Exelente,2020-03-27,1 person found this review to be helpful
502,5 stars,Pablo Gomez De Membrillera Desantes,muy bueno,2020-03-26,2 out of 2 people found this helpful
503,5 stars,Julio Andrés Gil Barros,muy buena,2020-03-24,2 out of 2 people found this helpful
504,5 stars,Matias Moises Soto Alvarez,muy buena la app,2020-03-24,1 person found this review to be helpful
505,3 stars,agurbilbao,Lo estoy probando,2020-03-24,1 person found this review to be helpful
506,5 stars,Edwuinz muñoz flores,Voy recién probandola ojala todo vaya bien,2020-03-23,2 out of 2 people found this helpful
507,5 stars,Martin Sosa,esta genial,2020-03-23,1 person found this review to be helpful
508,5 stars,James Curnock,good,2020-03-21,1 person found this review to be helpful
509,5 stars,Tommaso Romani,ok,2020-03-21,
510,5 stars,Jaxsper,nice,2020-03-18,1 person found this review to be helpful
511,5 stars,Christ Poca,merci avoir a long terme,2020-03-18,1 person found this review to be helpful
512,5 stars,Francesco Zuanich,top,2020-03-17,
513,5 stars,Juver Smith,amazing extencion,2020-03-16,1 person found this review to be helpful
514,3 stars,Google_ Me,havent used it yet,2020-03-13,2 out of 2 people found this helpful
515,5 stars,hibu listings tbustaf01,nice,2020-03-12,1 person found this review to be helpful
516,5 stars,thata gamer,muito bom,2020-03-12,1 person found this review to be helpful
517,5 stars,Palo Santo Estudio creativo,Excelente para quienes compramos en ALIEXPRESS,2020-03-11,1 person found this review to be helpful
518,5 stars,max power,buena,2020-03-10,1 person found this review to be helpful
519,5 stars,Daniele Vaccarecci,utilissima,2020-03-07,
520,4 stars,Silvana Mailho,"Vou testar, porém me disseram que é bom",2020-03-06,5 out of 7 people found this helpful
521,5 stars,Jefer Londoño,sorprendente,2020-03-05,
522,5 stars,Rafael Alejandro Fernández Toledo,increíble,2020-03-03,1 person found this review to be helpful
523,5 stars,arlene omalley,really good,2020-03-03,1 person found this review to be helpful
524,1 stars,fourgoats,not help,2020-03-02,
525,4 stars,Ohi Esiri,this really helps,2020-02-23,1 person found this review to be helpful
526,3 stars,hélène clementoni,Je n'ai pas le téléphone intelligent.,2020-02-23,1 person found this review to be helpful
527,5 stars,Aprendiz Ecommerce,amazing,2020-02-18,1 person found this review to be helpful
528,5 stars,Casa Bilhão,Ótimo gostei,2020-02-17,1 person found this review to be helpful
529,5 stars,daniel de avila,Buena app,2020-02-16,1 person found this review to be helpful
530,5 stars,GeeLew Grinds,Saving is the goal!,2020-02-10,1 person found this review to be helpful
531,5 stars,DANIEL ARIAS ARANDA,Great! Easy shopping in aliexpress,2020-02-09,1 person found this review to be helpful
532,5 stars,Sean Clark,ill keep you posted!,2020-02-08,1 person found this review to be helpful
533,4 stars,Lorela Oliveira,Me disseram que é bom.... vou testar,2020-02-08,3 out of 3 people found this helpful
534,5 stars,A Nigata,good！,2020-02-07,2 out of 2 people found this helpful
535,5 stars,simo simo,buonissima!,2020-02-05,
536,5 stars,Sergio,increible extension,2020-02-05,1 person found this review to be helpful
537,5 stars,Voce esta listo pa' um dedo na culinho,Nice :D,2020-02-03,1 person found this review to be helpful
538,5 stars,Wafae Belhachmi,GREAT,2020-02-02,1 person found this review to be helpful
539,5 stars,Ainz-A-King,Buena,2020-01-31,
540,5 stars,OTP toppo,It Works,2020-01-29,1 person found this review to be helpful
541,5 stars,Kera Gas,Работает отлично пока не совершил покупку на Алиекспресс.,2020-01-26,1 person found this review to be helpful
542,5 stars,Demis Alessi,tutto ok ottima,2020-01-25,1 person found this review to be helpful
543,5 stars,Tac na,una excelente herramienta para buscar.,2020-01-20,1 person found this review to be helpful
544,3 stars,Ch Afzaal Arain,it ok,2020-01-19,1 person found this review to be helpful
545,5 stars,Massimo Benocci,grandissima,2020-01-17,
546,3 stars,Isabelle Flamant,j arrive seulement je texte avent,2020-01-17,1 person found this review to be helpful
547,5 stars,Vincenzina Migliore,Molto utile per acquistare,2020-01-17,
548,5 stars,Yvan Roy,Cool!,2020-01-14,1 person found this review to be helpful
549,5 stars,Valter Luigi Lupo,PERFETTOOOOOOO:::OK,2020-01-12,
550,5 stars,O O Weekes,saves me a lot of money,2020-01-08,1 person found this review to be helpful
551,5 stars,Yuledis,Excepcional,2020-01-06,2 out of 2 people found this helpful
552,5 stars,Александра Дороговцева,отлично,2020-01-05,
553,4 stars,Leandro David Cortese,Debería probarlo pero pinta bien,2020-01-02,1 person found this review to be helpful
554,5 stars,Валерий Лещинский,"Я новичок, только пытаюсь понять как и что делать. Но поначалу мне все нравиться.",2020-01-01,1 person found this review to be helpful
555,5 stars,Sara S,"appena installato. se fa quello che promette, sarà fantastica!",2019-12-30,
556,5 stars,DyDoser#!4338,Работает просто отлично. Советую),2019-12-21,1 person found this review to be helpful
557,5 stars,Janet Smith - Bickems,"I love the new add on, this will really save me time and money",2019-12-17,2 out of 2 people found this helpful
558,5 stars,Jose Antonio Diaz Carrasco,Thecnology Online Kunie,2019-12-17,1 person found this review to be helpful
559,5 stars,Cristina 100,feliz por fazer parte do AliExpress,2019-12-16,3 out of 3 people found this helpful
560,5 stars,Jesus Gabriel SB,Great!,2019-12-16,2 out of 2 people found this helpful
561,5 stars,Mary G,Great! Love it,2019-12-06,1 person found this review to be helpful
562,5 stars,hillary goode,Good and perfect,2019-12-03,1 person found this review to be helpful
563,5 stars,BLACK MOUSTER,me en canta,2019-12-03,
564,5 stars,Jack Ratliff,Amazing !!,2019-12-02,1 person found this review to be helpful
565,5 stars,Alejandro Rivera,so functional,2019-11-28,1 person found this review to be helpful
566,5 stars,Khoan Cat Be Tong,"Good jobs, guys! I am using your app now.",2019-11-27,2 out of 2 people found this helpful
567,5 stars,xavi “Assur”,funciona,2019-11-24,
568,5 stars,Velda Thompson,Cannot wait to use it heard great things about AliExpress,2019-11-13,1 person found this review to be helpful
569,5 stars,Luis Morillo Valle,muy boena,2019-11-12,
570,5 stars,МрояТур,всё круто!,2019-11-09,
571,5 stars,isolino costa,Massivo!,2019-11-05,1 person found this review to be helpful
572,5 stars,jesus ernesto machado hernandez,bien,2019-10-26,
573,5 stars,RICHARD MANVILLE (LIGHTHOUSE),WOW...I AM AMAZED...,2019-10-24,1 person found this review to be helpful
574,1 stars,Юлия А******ВА,"ничего не ищет, даже очевидные купоны и скидки не показывает",2019-10-23,2 out of 2 people found this helpful
575,3 stars,Sonia Jara Mendez,"HOY ESTOY INICIANDO A USARLO, CREO ES MUY PRONTO PARA VALORAR, GRACIAS",2019-10-23,1 person found this review to be helpful
576,5 stars,Katharina Baecker,Sehr schön,2019-10-17,
577,5 stars,Sandro Pellicciotta,ok utile,2019-10-08,
578,5 stars,Sergio Rodrigues,gostei,2019-10-07,2 out of 2 people found this helpful
579,5 stars,Rsw Files,Very helpful on Aliexpress and dropshipping,2019-09-28,1 person found this review to be helpful
580,5 stars,gianni lettieri,ok,2019-09-26,
581,4 stars,Leonardo Mejia,Buena app,2019-09-25,
582,5 stars,Guillermo Ribero Bog,Me parece excelente el tiempo que te ahorras en buscar cupones,2019-09-23,
583,5 stars,gina rothschild,loveeee must hgave,2019-09-19,1 person found this review to be helpful
584,5 stars,Izac Tenório Britto,sou muito ruim pra fazer comentários IZAC,2019-09-17,3 out of 3 people found this helpful
585,5 stars,Roger Poma,"genial, me encantó",2019-09-14,
586,5 stars,Jose Reinaldo de Sousa Nascimento,Muito bom,2019-09-05,1 person found this review to be helpful
587,5 stars,Wilmer Lopez,"Excelente, si funcionaaa",2019-09-02,
588,5 stars,Yo Mismo,"Espectacular, no esperaba que fuera tan buena!!!",2019-09-01,
589,5 stars,Виктор Стойко,Гут,2019-08-29,
590,5 stars,Djalma Silva,Fantastic!,2019-08-23,1 person found this review to be helpful
591,5 stars,Rodrigo,muy buena aplicacion,2019-08-21,
592,5 stars,kacoom jama,AMAZING,2019-08-19,1 person found this review to be helpful
593,5 stars,ANASS DZIGA,iiicee,2019-08-18,1 person found this review to be helpful
594,5 stars,Ivan Barone,funziona!,2019-08-14,
595,5 stars,Robert Terán,Es  muy bueno me ha hecho ahorrar en 4 compras como 200 dolares!!,2019-08-10,
596,5 stars,Edgar,buenizima,2019-08-09,
597,5 stars,Andres Camilo Iza Poma,creo que me va ayudar mucho,2019-08-09,
598,5 stars,AELEJANDRO CHÁVEZ,fe facilita cucho comprar,2019-08-08,
599,5 stars,RIBADOCES Doces caseiros,Muito bom estou gostando muito,2019-07-21,4 out of 4 people found this helpful
600,5 stars,jean-claude Breton,geeeeeniallllle,2019-07-19,1 person found this review to be helpful
601,4 stars,Social tech School,"Amazing best for servises,thanks Ali Express",2019-07-10,1 person found this review to be helpful
602,5 stars,Silvio Aureliano,Ótimo!!,2019-06-27,2 out of 2 people found this helpful
603,4 stars,Renee Juneau,works great,2019-06-25,2 out of 2 people found this helpful
604,4 stars,sandra san martin rifo,Voy a comenzar ahora......deseo mis cupones!!!.,2019-06-24,
605,5 stars,François Chalifoux,pas encore essayer,2019-06-20,1 person found this review to be helpful
606,5 stars,libuska houskova,To je dobrá věc,2019-06-17,
607,5 stars,Sumer Damrath,new user...looking forward to saving money,2019-06-13,1 person found this review to be helpful
608,1 stars,Augusto Martinez,Esta desactualizada no funciona no busca cupones aliexpress actualizo su base de datos y por ende esta extencion ya no funciona.. por favor actualizarla es muy buena,2019-06-10,
609,5 stars,Tulola,good,2019-06-09,1 person found this review to be helpful
610,5 stars,Teresa Graves,"Awesome!  On the spot in assisting me the minute a job title came up. I highly recommend it!! T. Graves, Hammond, LA",2019-05-29,2 out of 3 people found this helpful
611,5 stars,Luigi “elleesse” Sportiello,Spero possa tornarmi utile,2019-05-28,
612,5 stars,daniel Daniel de pablo chef,exelente,2019-05-23,
613,5 stars,YA PAKOU,great pluggin,2019-05-20,1 person found this review to be helpful
614,1 stars,Sarah Smith Vasquez,"I actually don't hate it, but you guys ask for a review on this extension before we are even able to run the extension? You guys might fool the majority of the sheeple who don't understand your marketing strategy for your app, but the rest of us who are intelligent/very tech savvy- first off, we would never give a review for a product that we know NOTHING about. You guys are making your developer's version of a hyped up product, that will eventually be seen for what it's value really is. You ... Show more",2019-05-17,4 out of 4 people found this helpful
615,4 stars,Руслан Осадчий,По моему перестал искать купоны в новой версии Aliexpress ((,2019-05-11,1 person found this review to be helpful
616,5 stars,PAIN A DOM,PRATIQUE,2019-05-09,1 person found this review to be helpful
617,5 stars,Yessenia Novoa,fenomenal,2019-05-08,
618,1 stars,Brant Turner,u ask me to rate before i even use  sorry cant so 1 star for now,2019-05-08,1 person found this review to be helpful
619,5 stars,Fernando Fraga,"Deve ser muito bom, pois as pessoas, estão afirmando. Portanto, irei experimentar. Valeu pela dica.",2019-04-29,3 out of 4 people found this helpful
620,5 stars,Rick Smith,"great, would recommend to anyone using ali-express",2019-04-10,1 person found this review to be helpful
621,5 stars,Dimas Mause,Wow,2019-04-01,1 person found this review to be helpful
622,5 stars,A Chrome Web Store user,gj,2019-03-30,
623,1 stars,Alo Tänavots,Not working in Crome 73 anymore.,2019-03-29,
624,5 stars,A Chrome Web Store user,cooooooool,2019-03-21,1 person found this review to be helpful
625,5 stars,NO TUBO,Funciona de verdade muito bom....,2019-03-14,5 out of 6 people found this helpful
626,1 stars,Diego Llorente,"No funciona correctamente, te dice que elijas el producto para poder hacer la búsqueda, y cuando lo eliges no ocurre nada...",2019-03-14,
627,5 stars,Marcos De Oliveira Gomes da Silva,"Muito bom!!! descontos é sempre ótimo, ainda mais quando desenvolvem um programa pra auxiliar na busca de melhor preço e disponibilizam de forma gratuita. (claro, para o consumidor final)",2019-03-13,7 out of 8 people found this helpful
628,4 stars,daniel jackson,"Haven't tried it yet, but will revise review when I do.",2019-03-12,2 out of 2 people found this helpful
629,5 stars,Alan Zapata,Es buena,2019-03-09,
630,3 stars,Brackon Scott Martin,Haven't got to try it out yet..,2019-03-04,1 out of 2 people found this helpful
631,5 stars,A Chrome Web Store user,very easy,2019-03-01,2 out of 3 people found this helpful
632,4 stars,Stephane Leweurs,bon client celà devrait m'aider encore plus !! a essayer..,2019-02-21,1 out of 2 people found this helpful
633,4 stars,Crosscell ILAILTON,top,2019-02-16,2 out of 3 people found this helpful
634,5 stars,Geraldine Sequera,Excelente app!,2019-02-14,1 person found this review to be unhelpful
635,1 stars,Андрей Д.,Удаляет (или скрывает) на aliexpress ссылку по QR коду в мобильное приложение.,2019-02-10,15 out of 27 people found this helpful
636,4 stars,Christian Wood,Used this for ages and been really good - seems to have stopped working in the last few days though (this is in stable and canary build Chrome as well as latest Firefox) may be just me though,2019-02-01,54 out of 67 people found this helpful
637,5 stars,Etoia,👍😊,2019-02-01,5 out of 8 people found this helpful
638,5 stars,א נשר,מעולה,2019-01-28,1 person found this review to be unhelpful
639,5 stars,Matteo Martucci,fantastico il massimo che ci si potesse aspettare,2019-01-28,1 out of 2 people found this helpful
640,1 stars,Miguel Angel Delgado,"No funciona, no muestra cupones",2019-01-25,17 out of 30 people found this helpful
641,5 stars,كش ملك ال عيسى,"Lovely and very helpful
 Thanks",2019-01-22,14 out of 15 people found this helpful
642,5 stars,Anthony Loone,AMAZING!,2019-01-21,35 out of 37 people found this helpful
643,5 stars,Nguyen Pham,ok,2019-01-21,
644,5 stars,Kalem Weva,awesome,2019-01-15,26 out of 30 people found this helpful
645,5 stars,Alain,i love ALI !!!,2019-01-09,5 out of 6 people found this helpful
646,5 stars,Kenneth McBroom,LOVE THE ADD ON AND ALI,2018-12-29,31 out of 32 people found this helpful
647,4 stars,Viktor Zholudev,"Reviews are good. I hope, too.",2018-12-28,1 person found this review to be helpful
648,5 stars,Bushra Mubarak,great app,2018-12-24,12 out of 13 people found this helpful
649,5 stars,bruno “Maia” maia,top,2018-12-24,
650,5 stars,Linda Williams,very helpful,2018-12-18,15 out of 16 people found this helpful
651,5 stars,أحمد,جميل جدا,2018-12-17,3 out of 4 people found this helpful
652,5 stars,Lina Toos,Definitely adds value for the customer!,2018-12-17,23 out of 25 people found this helpful
