Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
pink tasman slipper ugg,Transactional,40,"0.18,0.18,0.18,0.00,0.18,0.18,0.00,0.27,0.45,0.81,1.00,0.81",21,0.21,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products",1980000
shop ugg tasman slipper kids',"Informational, Transactional",40,"1.00,0.00",25,0.00,0.00,"Reviews, Image, Image pack, Video, Related searches, Popular products",1410000
shop ugg tasman slipper platform,"Informational, Transactional",40,"0.00,1.00,0.00",28,0.00,0.00,"Reviews, Image, Image pack, Video, Related searches, Popular products, Shopping ads",1190000
tasman slipper ugg sand tnl,Transactional,40,"0.09,1.00,0.18,0.18",18,0.00,1.00,"Reviews, Image, Video, Related searches, Popular products",57
ugg mens tasman slipper size 8,"Informational, Transactional",40,"0.00,1.00,0.18",37,0.00,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products",811000
ugg size 8 women's tasman slipper - chestnut,Transactional,40,"0.18,0.18,0.00,0.18,0.27,0.64,0.18,0.82,0.18,1.00,1.00,0.18",24,0.93,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products, Shopping ads",797000
ugg tasman ii slipper women's,Transactional,40,"0.27,1.00,0.00,0.63,0.63,0.09,0.00,0.18,0.00,1.00,1.00,0.00",35,0.51,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products",1660000
ugg tasman leopard slipper,"Informational, Transactional",40,"0.18,0.18,0.18,0.18,0.00,0.18,0.18,0.18,0.18,1.00,1.00,0.82",18,0.32,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products",75
ugg tasman slipper 'grey blue',Transactional,40,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.63,0.63,0.63,0.18",18,0.00,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products",69
ugg tasman slipper black mens,"Informational, Transactional",40,"0.00,0.41,0.00,0.00,0.00,0.11,0.11,0.00,0.52,0.29,1.00,0.23",37,0.41,1.00,"Reviews, Image, Image pack, Video, People also ask, Popular products",3000000
ugg tasman slipper dark grey,"Informational, Transactional",40,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.28",21,0.50,1.00,"Site links, Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products, Shopping ads",81
ugg tasman slipper review,Commercial,40,"0.33,0.45,0.21,0.21,0.21,0.33,0.45,0.10,0.10,0.45,0.79,1.00",25,0.35,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches",72
ugg tasman slipper seal,"Informational, Transactional",40,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,1.00,0.81",21,0.00,0.99,"Site links, Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products",77
ugg tasman slipper size 6 chestnut,Commercial,40,"0.00,1.00,0.45,0.00,0.00,0.00,0.62,1.00,0.07,1.00,0.17,0.17",18,0.00,1.00,"Site links, Reviews, Image, Image pack, Video, People also ask, Popular products, Shopping ads",701000
ugg tasman slipper size 9 chestnut,Transactional,40,"0.11,0.11,0.11,0.11,0.00,0.00,0.11,0.17,0.29,1.00,0.63,0.11",20,0.97,1.00,"Site links, Reviews, Image, Video, People also ask, Related searches, Popular products, Shopping ads",794000
ugg tasman slipper women's size 6,"Informational, Transactional",40,"0.09,0.00,0.27,0.09,0.63,0.45,0.00,0.00,0.18,1.00,1.00,0.18",27,0.00,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products",0
ugg women's tasman slipper black size 7,Transactional,40,"0.00,1.00,0.18",24,0.00,1.00,"Site links, Reviews, Image, Image pack, Video, Related searches, Popular products",1530000
ugg women's tasman slipper burnt olive,"Informational, Transactional",40,"0.21,0.14,0.14,0.14,0.14,0.00,0.14,0.14,0.21,1.00,0.76,0.14",16,0.00,1.00,"Site links, Reviews, Image, Image pack, Video, Related searches, Popular products",56
ugg women's tasman slipper sale,Transactional,40,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.36,0.45,1.00,1.00,0.18",22,0.00,1.00,"Reviews, Image, Image pack, Video, People also ask, Popular products",95
best ugg tasman slipper dupes,Commercial,30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.21,1.00,0.78,0.14",24,0.47,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products",89
buy ugg tasman slipper,Transactional,30,"0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11,1.00,0.11,0.11",34,0.47,1.00,"Site links, Reviews, Image, Image pack, Video, People also ask, Related searches, Related products, Shopping ads",3710000
macy's outlet overstock sale on ugg tasman slipper today only,Transactional,30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,1.00,0.52",25,0.40,0.79,"Reviews, Image, Video, People also ask, Related searches",31
men's tasman slipper uggs,"Informational, Transactional",30,"0.05,0.00,0.05,0.00,0.05,0.23,0.00,0.05,0.11,0.23,0.64,1.00",28,0.56,1.00,"Reviews, Image, Video, People also ask, Related searches, Popular products",1640000
mens ugg slipper tasman,Transactional,30,"0.18,0.18,0.18,0.18,0.18,0.18,0.00,0.18,0.18,0.18,1.00,0.18",37,0.00,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products",2090000
refelt tasman slipper ugg,"Informational, Transactional",30,"1.00,0.18,0.18,0.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",24,0.00,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Related products",47
tasman 2 slipper ugg,"Informational, Transactional",30,"0.00,0.36,0.45,0.00,0.00,0.00,0.00,0.00,0.00,0.81,1.00,0.18",33,0.00,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products",2870000
tasman slipper platform uggs,"Informational, Transactional",30,"1.00,0.63,0.00,0.00,0.00,0.18,0.00,0.18,0.36,0.18,0.18,0.18",30,0.00,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products",1130000
tasman slipper ugg dupe,Commercial,30,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,0.18,0.18",22,0.62,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products",167000
tasman slipper ugg macy's,Transactional,30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.81",24,0.24,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products",41
tasman slipper ugg near me,Transactional,30,"0.11,0.11,0.11,0.00,0.11,0.11,0.11,0.11,0.11,0.11,1.00,0.11",45,0.00,1.00,"Reviews, Image, Image pack, Video, People also ask, Local pack, Popular products",3970000
tasman slipper ugg nordstrom,"Navigational, Transactional",30,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,1.00,0.18",25,0.00,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products, Shopping ads",47
tasman slipper ugg pink,"Informational, Transactional",30,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,1.00,1.00,0.17",18,0.00,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products",0
tasman slipper ugg size 6,Transactional,30,"0.00,0.18,0.18,0.18,0.00,0.00,0.00,0.18,0.18,1.00,1.00,0.18",21,0.60,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products, Shopping ads",1690000
tasman slipper ugg size 7,Transactional,30,"0.18,0.18,0.00,0.18,0.18,0.18,0.18,0.18,0.18,1.00,1.00,0.18",27,0.00,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products, Shopping ads",1660000
tasman slipper ugg size 8,Transactional,30,"0.18,0.18,0.18,0.18,0.00,0.18,0.18,0.18,0.18,1.00,1.00,0.18",27,0.00,1.00,"Site links, Reviews, Image, Image pack, Video, Related searches, Popular products",2300000
tasman slipper ugg size 9,Transactional,30,"0.18,0.18,0.18,0.18,0.00,0.18,0.18,0.18,0.18,1.00,1.00,0.18",21,0.00,0.98,"Site links, Reviews, Image, Video, Related searches, Popular products, Shopping ads",1520000
tasman slipper ugg women's chestnut,Transactional,30,"0.18,0.18,0.00,0.18,0.00,0.09,0.09,0.18,0.18,1.00,1.00,0.18",19,0.00,1.00,"Site links, Reviews, Image, Video, People also ask, Related searches, Related products, Shopping ads",0
tasman slipper womens ugg,Transactional,30,"0.22,0.22,0.22,0.00,0.00,0.00,0.22,0.22,0.56,0.56,0.78,1.00",31,0.45,1.00,"Reviews, Image, Video, Related searches, Popular products",3290000
tasman ugg slipper sand,Transactional,30,"0.00,0.27,0.00,0.00,0.00,0.18,0.36,0.81,0.81,1.00,0.00,0.09",13,0.54,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products, Shopping ads",757000
ugg australia tasman slipper,"Informational, Transactional",30,"0.18,0.18,0.18,0.18,0.18,0.00,0.18,0.18,0.18,0.18,1.00,0.81",31,0.27,1.00,"Reviews, Image, Image pack, Video, People also ask, Popular products, Ads bottom",1030000
ugg men's tasman corduroy ii slipper,"Informational, Transactional",30,"1.00,0.56,0.27,0.27,0.27,0.27,0.27,0.27,0.71,0.71,0.27,0.27",27,0.00,1.00,"Reviews, Image, Image pack, Video, People also ask",42
ugg men's tasman slip-on slipper,Transactional,30,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,1.00,0.18",27,0.00,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products",98
ugg men's tasman slipper chestnut,"Informational, Transactional",30,"0.18,0.18,0.00,0.18,0.00,0.18,0.00,0.18,0.18,1.00,0.36,0.81",32,0.55,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products, Shopping ads",1480000
ugg men's tasman slipper sale,Transactional,30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.52,1.00,0.33",28,0.57,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products",1280000
ugg men's tasman slipper size 7,Transactional,30,"0.18,0.00,0.00,0.18,0.18,0.00,0.00,0.18,0.18,1.00,1.00,0.18",17,0.00,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products",1040000
ugg mens tasman lta slipper,Transactional,30,"0.18,0.18,0.18,0.00,0.18,0.18,0.18,0.18,1.00,0.18,1.00,0.18",20,0.00,1.00,"Reviews, Image, Video, People also ask, Related searches, Related products, Shopping ads",76
ugg slipper tasman dupe,Commercial,30,"0.22,0.22,0.22,0.22,0.22,0.22,0.00,0.00,0.56,1.00,1.00,0.00",22,0.33,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products",0
ugg slippers tasman slipper,"Informational, Transactional",30,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,0.18",30,0.00,1.00,"Site links, Reviews, Image, Video, Related searches, Popular products, Shopping ads",3900000
ugg tasman indoor/outdoor slipper,Transactional,30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.45,1.00,1.00,0.18,0.18",34,0.00,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products",64
ugg tasman lta slipper mens slipper,"Informational, Transactional",30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.78,0.78,1.00",15,0.46,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Related products, Shopping ads",112000
ugg tasman mens slipper,Transactional,30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",34,0.51,1.00,"Reviews, Image, Video, Related searches, Popular products",1790000
ugg tasman slipper 7,"Informational, Transactional",30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.23",28,0.57,1.00,"Site links, Reviews, Image, Video, Related searches, Popular products, Shopping ads",2460000
ugg tasman slipper burnt cedar,"Informational, Transactional",30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.64,1.00,0.52,0.11",3,0.51,0.99,"Reviews, Image, Image pack, Video, Related searches, Popular products",62
ugg tasman slipper chestnut womens 8,"Informational, Transactional",30,"0.11,0.11,0.11,0.00,0.11,0.11,0.00,0.00,1.00,0.11,0.11,0.00",8,0.00,1.00,"Site links, Reviews, Image, Image pack, Video, People also ask, Popular products, Shopping ads",920000
ugg tasman slipper dark gray,"Informational, Transactional",30,"0.18,0.18,0.18,0.18,0.00,0.18,0.00,0.18,0.18,1.00,1.00,0.18",21,0.00,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products",93
ugg tasman slipper dupes amazon,Transactional,30,"0.18,0.09,0.00,0.00,0.00,0.18,0.18,1.00,0.00,1.00,0.09,0.63",32,0.40,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Shopping ads",50
ugg tasman slipper for men,"Informational, Transactional",30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.11",33,0.51,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products, Shopping ads",3410000
ugg tasman slipper journeys,Navigational,30,"0.18,0.18,0.18,0.00,0.00,0.18,0.18,0.18,0.18,1.00,1.00,0.18",21,0.16,1.00,"Site links, Reviews, Image, Video, People also ask, Related searches, Popular products",52
ugg tasman slipper lavender fog,Informational,30,"0.22,0.77,0.22,0.22,0.22,1.00,0.22,0.22,0.22,0.22,0.22,0.22",20,0.00,0.86,"Site links, Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products",53
ugg tasman slipper light blue,"Informational, Transactional",30,"0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",21,0.00,1.00,"Site links, Reviews, Image, Image pack, Video, Related searches, Popular products",966000
ugg tasman slipper mens black,"Informational, Transactional",30,"0.00,0.18,0.00,0.09,0.00,0.27,0.18,0.27,0.36,0.63,1.00,0.00",37,0.47,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products, Shopping ads",2170000
ugg tasman slipper palace chestnut,Commercial,30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,1.00,0.21",17,0.49,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products",96100
ugg tasman slipper women's size 10,Transactional,30,"0.00,0.45,0.82,0.00,0.00,0.64,0.00,0.45,0.00,1.00,0.00,0.00",29,0.86,1.00,"Reviews, Image, Video, Related searches, Popular products, Shopping ads",1150000
ugg tasman ugg slipper dupes,Commercial,30,"0.18,0.36,0.00,0.18,0.00,0.00,0.00,0.63,0.63,1.00,0.18,0.18",21,0.00,0.85,"Reviews, Image, Video, People also ask, Related searches, Popular products",258000
ugg tasman weather hybrid slipper,"Informational, Transactional",30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.35,0.64,1.00",18,0.50,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products",125000
ugg tasman women slipper,Transactional,30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.41,0.10",29,0.45,1.00,"Site links, Reviews, Image, Video, Related searches, Popular products, Shopping ads",3140000
ugg tasman x slipper clog,"Informational, Transactional",30,"1.00,0.45,0.21,0.21,0.21,0.21,0.33,0.21,0.21,0.21,0.21,0.21",33,0.00,1.00,"Reviews, Image, Video, Related searches, Popular products",95
ugg women's tasman clear slipper in horizon pink,"Informational, Transactional",30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.64,1.00,0.64,0.11",19,0.00,1.00,"Site links, Reviews, Image, Image pack, People also ask, Related searches",24
ugg women's tasman lta slipper,"Informational, Transactional",30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,1.00,1.00,0.81",19,0.00,1.00,"Reviews, Image, Image pack, Video, Related searches, Popular products",96
ugg women's tasman slipper 8,Transactional,30,"0.18,0.00,0.00,0.00,0.18,0.00,0.18,0.18,0.18,1.00,1.00,0.18",26,0.00,1.00,"Reviews, Image, Video, Related searches, Popular products, Shopping ads",1580000
ugg women's tasman slipper black size 9,"Informational, Transactional",30,"0.18,0.18,0.00,0.18,0.00,0.00,0.00,0.18,0.18,1.00,1.00,0.18",17,0.73,1.00,"Reviews, Image, Video, Related searches, Popular products, Shopping ads",1340000
ugg women's tasman slipper chestnut 7,"Informational, Transactional",30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.18",19,0.00,1.00,"Reviews, Image, Video, People also ask, Related searches, Popular products, Shopping ads",98
ugg women's tasman slipper chestnut size 10,Transactional,30,"0.18,0.18,0.00,0.18,0.00,0.18,0.18,0.18,0.18,1.00,1.00,0.18",20,1.21,1.00,"Reviews, Image, Video, People also ask, Related searches, Popular products",98
ugg women's tasman slipper chestnut size 9,Commercial,30,"0.18,0.18,0.18,0.18,0.18,0.18,0.00,0.00,0.00,0.81,1.00,0.00",18,0.98,1.00,"Reviews, Image, Video, People also ask, Related searches, Popular products, Shopping ads",641000
ugg women's tasman slipper dark grey,"Informational, Transactional",30,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,1.00,0.18",16,0.00,1.00,"Site links, Reviews, Image, Video, Related searches, Popular products, Shopping ads",803000
ugg women's tasman slipper dupe,Transactional,30,"0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,1.00,0.17,0.17",21,0.00,1.00,"Reviews, Image, Image pack, Video, People also ask, Popular products",166000
ugg women's tasman slipper grey,"Informational, Transactional",30,"0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,1.00,0.18",21,0.00,1.00,"Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products, Shopping ads",0
ugg women's tasman slipper in chestnut,"Informational, Transactional",30,"0.18,0.18,0.00,0.18,0.18,0.18,0.18,0.18,0.18,1.00,1.00,0.18",15,0.00,1.00,"Site links, Reviews, Image, Image pack, Video, Related searches, Popular products, Shopping ads",0
ugg women's tasman slipper in driftwood,"Informational, Transactional",30,"1.00,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18",20,0.00,1.00,"Reviews, Image, Image pack, Video, People also ask, Popular products, Shopping ads",79
ugg women's tasman slipper size 6,Transactional,30,"0.18,0.18,0.18,0.18,0.00,0.00,0.18,0.18,0.18,1.00,1.00,0.18",32,0.69,1.00,"Reviews, Image, Video, People also ask, Related searches, Popular products, Shopping ads",1720000
ugg women's tasman speckles slipper,"Informational, Commercial",30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.81",14,0.70,1.00,"Site links, Reviews, Image, Image pack, Video, People also ask, Related searches, Popular products",54
ugg womens tasman slipper chestnut size 9,"Informational, Commercial",30,"0.06,0.06,0.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00,1.00,0.00",20,0.98,1.00,"Site links, Reviews, Image, Video, People also ask, Related searches, Popular products, Shopping ads",901000
ugg.tasman slipper,Transactional,30,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,1.00,0.42",24,0.31,1.00,"Reviews, Image, Video, Related searches, Popular products",4620000
women's tasman slipper ugg size 8,,30,"0.18,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.36,1.00,1.00,0.18",,0.00,0.81,,
women's ugg tasman slipper size 7,,30,"0.18,0.18,0.18,0.00,0.00,0.00,0.18,0.18,0.18,1.00,1.00,0.18",,0.00,1.00,,
women's ugg tasman slipper size 8,,30,"0.00,0.00,0.17,0.17,0.00,0.00,0.17,0.17,0.17,1.00,1.00,0.17",,0.00,1.00,,
womens tasman slipper ugg chestnut,,30,"0.11,0.00,0.11,0.00,0.00,0.11,0.11,0.00,0.11,1.00,0.11,0.11",,0.00,1.00,,
womens ugg tasman chestnut slipper,Transactional,30,"0.18,0.00,0.18,0.00,0.00,0.00,0.18,0.18,0.63,0.45,1.00,0.45",20,0.59,1.00,"Site links, Reviews, Image, Image pack, Video, People also ask, Related searches, Related products, Shopping ads",1880000
black ugg women's tasman slipper,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,1.00,0.63",,0.50,1.00,,
chestnut tasman slipper ugg,,20,"0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
grey tasman slipper ugg,,20,"1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
k tasman ugg slipper,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
knock off ugg tasman slipper,,20,"0.67,0.67,0.67,0.67,0.00,0.67,0.67,0.00,1.00,0.67,0.67,0.00",,0.00,0.46,,
macys ugg tasman slipper sale,,20,"0.50,1.00",,0.34,0.95,,
palace x ugg tasman slipper,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,1.00,0.19",,0.00,1.00,,
tasman platform slipper ugg,,20,"1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00",,0.00,1.00,,
tasman slipper black ugg,,20,"0.09,0.09,0.09,0.00,0.09,0.00,0.00,0.00,0.27,0.63,1.00,0.18",,0.00,1.00,,
tasman slipper chestnut ugg,,20,"1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.33,1.00,,
tasman slipper mens ugg,,20,"0.18,0.00,0.18,0.00,0.18,0.18,0.18,0.18,0.18,0.18,1.00,0.18",,0.51,1.00,,
tasman slipper ugg blue,,20,"1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
tasman slipper ugg brown,,20,"1.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
tasman slipper ugg burnt olive,,20,"1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
tasman slipper ugg driftwood,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
tasman slipper ugg gray,,20,"1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.50,,
tasman slipper ugg green,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
tasman slipper ugg grey,,20,"1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
tasman slipper ugg men,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,1.00,0.09",,0.50,1.00,,
tasman slipper ugg mustard seed,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.18",,0.00,1.00,,
tasman slipper ugg red,,20,"1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
tasman slipper ugg sale,,20,"0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,1.00,0.67,0.67",,0.00,1.00,,
tasman slipper ugg victoria secret,,20,1.00,,0.00,0.00,,
tasman slipper ugg womens size 7,,20,"1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
tasman slipper uggs chestnut,,20,"0.18,0.00,0.09,0.18,0.00,0.18,0.09,0.09,0.27,1.00,0.18,0.00",,0.51,1.00,,
tasman ugg slipper mustard seed,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,1.00,0.45,0.18",,0.00,1.00,,
tasman ugg slipper near me,,20,"0.40,0.40,0.40,0.40,0.40,0.40,0.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.99,,
tasman ugg slipper sale,,20,"0.18,0.18,0.18,0.00,0.00,0.18,0.18,0.18,0.18,1.00,0.18,0.18",,0.00,1.00,,
tasman ugg slipper women,,20,"0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,1.00,0.63,0.00",,0.39,1.00,,
tasman ugg slipper womens,,20,"0.04,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.23,0.09,0.00",,0.39,1.00,,
tasman womens ugg slipper,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,1.00,0.77",,0.50,1.00,,
tasman x slipper ugg,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.94,,
ugg chestnut tasman slipper,,20,"0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,1.00,0.13",,0.46,1.00,,
ugg k-tasman ii embroidered slipper,,20,"0.75,0.50,0.50,0.50,0.50,0.50,1.00,0.50,0.50,0.50,0.50,0.50",,0.00,1.00,,
ugg kids tasman slipper,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.62,0.17",,0.00,0.00,,
ugg men's tasman logo slipper,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
ugg men's tasman lta slipper,,20,"0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.00,1.00,0.00,0.66,0.00",,0.00,1.00,,
ugg men's tasman mashup slipper,,20,"1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
ugg men's tasman natural slipper,,20,"1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.71,,
ugg men's tasman slipper review,,20,"1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.86,,
ugg men's tasman slipper size 11,,20,"0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,1.00,0.18",,1.14,1.00,,
ugg men's tasman slipper size 9,,20,"0.18,0.18,0.18,0.00,0.18,0.18,0.18,0.00,0.18,0.18,1.00,0.18",,0.80,1.00,,
ugg men's tasman slipper size 9 chestnut,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.18",,0.64,1.00,,
ugg olive tasman slipper,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00",,0.45,1.00,,
ugg slipper dupes tasman,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,1.00,1.00,0.18",,0.25,1.00,,
ugg tasman braid slipper,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,1.00,0.64,0.00",,0.44,1.00,,
ugg tasman ii corduroy slipper,,20,"1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
ugg tasman ii slipper beachwood,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.18",,0.00,1.00,,
ugg tasman lta slipper,,20,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.11,1.00,0.41",,0.43,1.00,,
ugg tasman nylon slipper,,20,"1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
ugg tasman sierra slipper,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
ugg tasman slipper 'grey blue' 5955-afg,,20,"0.50,1.00,1.00,1.00,1.00",,0.00,0.86,,
ugg tasman slipper black friday,,20,"0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",,0.00,1.00,,
