Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
rare beauty melting blush vs liquid blush,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.81,,
rare beauty mini soft pinch liquid blush trio,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty peach liquid blush,,20,"1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty pinch liquid blush,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty selena gomez liquid blush,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.41,1.00,,
rare beauty soft liquid blush,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty soft pinch dewy liquid blush hope,,20,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
rare beauty soft pinch liquid blush believe,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.96,,
rare beauty soft pinch liquid blush best shade,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.50,,
rare beauty soft pinch liquid blush bliss,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.98,,
rare beauty soft pinch liquid blush brush,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty soft pinch liquid blush dupe,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty soft pinch liquid blush encourage,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.63,1.00,,
rare beauty soft pinch liquid blush faith,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty soft pinch liquid blush grace,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.86,,
rare beauty soft pinch liquid blush in happy,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty soft pinch liquid blush in hope,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.64,,
rare beauty soft pinch liquid blush joy,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.45,1.00,,
rare beauty soft pinch liquid blush lucky,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.88,,
rare beauty soft pinch liquid blush mini,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty soft pinch liquid blush set,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty soft pinch liquid blush shade happy,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty soft pinch liquid blush trio,,20,"1.00,1.00,1.00,1.00,1.00,1.00,0.50,1.00,1.00,1.00,1.00,1.00",,0.00,0.00,,
rare beauty soft pinch liquid blush ulta,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty soft pinch liquid blush virtue,,20,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty soft pinch liquid blush worth,,20,"0.00,1.00,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28",,0.00,1.00,,
rare beauty soft pinch matte liquid blush,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty soft pinch mini liquid blush trio,,20,"0.49,0.49,1.00,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.49",,0.00,1.00,,
rare beauty vs nars liquid blush,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty worth liquid blush,,20,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
selena gomez rare beauty liquid blush,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.41,1.00,,
sephora liquid blush rare beauty,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
sephora rare beauty liquid blush,,20,"0.67,0.67,1.00,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67",,0.24,1.00,,
sephora rare beauty soft pinch liquid blush,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
soft pink liquid blush rare beauty,,20,"1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
is rare beauty liquid blush acne safe,,10,1.00,,0.00,0.00,,
is rare beauty liquid blush silicone based,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.50,0.50,0.50",,0.00,0.26,,
lucky rare beauty liquid blush,,10,"0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
mini soft pinch liquid blush trio rare beauty,,10,"1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
rare beauty blush liquid happy,,10,"0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty by selena gomez soft pinch liquid blush grace,,10,"0.00,0.00,0.00,0.00,0.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00",,1.63,0.92,,
rare beauty by selena gomez soft pinch liquid blush grateful,,10,"0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,2.73,1.00,,
rare beauty by selena gomez soft pinch liquid blush stores,,10,"0.00,0.00,0.00,0.00,0.00,1.00,0.57,0.00,0.14,0.14,0.00,0.00",,0.00,1.00,,
rare beauty liquid blush collection,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.50,0.50,0.50,0.50",,0.00,0.86,,
rare beauty liquid blush new shades,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty liquid blush pack,,10,"0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty liquid blush trio set,,10,"1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
rare beauty liquid blush true rose,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty liquid blush truth,,10,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00",,0.00,1.00,,
rare beauty liquid blush รีวิว,,10,"0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00",,0.00,1.00,,
rare beauty mini soft pinch liquid blush hope-nude mauve,,10,"1.00,0.00",,0.00,0.00,,
rare beauty selena gomez soft pinch liquid blush,,10,"0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
rare beauty soft pinch dewy liquid blush 0.25oz hope,,10,"1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
rare beauty soft pinch liquid blush - happy,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.22,0.00",,0.54,1.00,,
rare beauty soft pinch liquid blush ingredients,,10,"0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.75,,
rare beauty soft pinch liquid blush review,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,1.00,,
rare beauty soft pinch liquid blush sephora,,10,"1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00",,0.00,0.00,,
rare beauty soft pinch liquid blush stores,,10,"1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
selena gomez rare beauty soft pinch liquid blush,,10,"0.00,0.00,0.00,0.25,0.25,0.50,0.25,0.25,0.25,1.00,0.50,0.50",,0.00,1.00,,
soft pinch liquid blush 3 piece set rare beauty,,10,"1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
adore liquid blush rare beauty,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
best shade of rare beauty liquid blush,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
can rare beauty liquid blush be used on lips,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
can you use rare beauty liquid blush on lips,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
how long does rare beauty liquid blush last,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
liquid blush rare beauty sephora,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
liquid blush rare beauty set,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00",,0.00,1.00,,
liquid rare beauty blush shade happy,,0,0.00,,0.00,0.00,,
mini soft pinch liquid blush trio rare beauty stores,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty liquid blush australia,,0,"0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
rare beauty liquid blush best color,,0,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty liquid blush color happy,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00",,0.00,1.00,,
rare beauty liquid blush for asian skin,,0,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty liquid blush happy dupe,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty liquid blush holiday set,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty liquid blush reviews,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty liquid blush set of 3,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty liquid blush shade grace,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty liquid blush shade happy,,0,"0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.50,1.00,0.50,0.00",,0.00,0.93,,
rare beauty liquid blush swatch,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.94,,
rare beauty liquid blush tutorial,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty liquid blush.,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.28,1.00,,
rare beauty liquid blushes,,0,"0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.28,1.00,,
rare beauty liquid.blush,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.28,1.00,,
rare beauty mini soft pinch liquid blush trio reviews,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty mini soft pinch liquid blush trio stores,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty soft pinch blush trio: mini liquid blush trio,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty soft pinch dewy liquid blush reviews,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty soft pinch dewy liquid blush stores,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty soft pinch liquid blush - 3 piece set,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,1.00,,
rare beauty soft pinch liquid blush 3 piece,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty soft pinch liquid blush 3 piece set reviews,,0,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty soft pinch liquid blush 3 piece set stores,,0,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty soft pinch liquid blush 3-piece set,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,1.00,,
rare beauty soft pinch liquid blush near me,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty soft pinch liquid blush swatch,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,1.00,,
rare beauty soft pinch liquid blush รีวิว,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty soft pinch liquid blushes,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.48,1.00,,
rare beauty soft pinch liquid blushes in bliss & joy,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty soft pinch mini liquid blush trio reviews,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty soft pinch mini liquid blush trio stores,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare beauty soft pink liquid blush,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.48,1.00,,
rare beauty truth liquid blush,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
rare.beauty liquid blush,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.28,1.00,,
ulta rare beauty liquid blush,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
what is the best rare beauty liquid blush shade,,0,"0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
when did rare beauty liquid blush come out,,0,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
