Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
new dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.89,,
new dewalt cordless drills,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.89,,
old dewalt cordless drills,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
original dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
pink dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
porter cable cordless drill vs dewalt,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
porter cable vs dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
price for dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.32,1.00,,
price of dewalt cordless drill,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.32,1.00,,
refurbished dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
refurbished dewalt cordless drills,,20,"1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
remove chuck from dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.02,,
repair dewalt cordless drill chuck,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.00,,
replace brushes dewalt cordless drill,,20,"1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.63,,
replace chuck on dewalt cordless drill,,20,"1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,1.00,,
replacement brushes for dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.76,,
replacing chuck on dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.76,,
ridgid vs dewalt cordless drill,,20,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.11,,
ryobi cordless drill vs dewalt,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.47,,
ryobi vs dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.79,,
screwfix dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
small dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.36,1.00,,
strongest dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.40,1.00,,
the best dewalt cordless drill,,20,"1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.57,,
top rated dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.45,1.00,,
used dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00",,0.00,0.99,,
walmart dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
what is the best dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.45,1.00,,
what is the best dewalt cordless hammer drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
what is the most powerful dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
what's the best dewalt cordless drill,,20,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00",,0.00,1.00,,
where are dewalt cordless drills made,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.00,,
which dewalt cordless drill is the best,,20,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.32,0.80,,
14 volt dewalt cordless drill,,10,"1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
14v dewalt cordless drill,,10,"1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
18v cordless dewalt hammer drill,,10,"0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.55,1.00,,
18v dewalt cordless drill set,,10,"0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
20v cordless drill dewalt,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.40,1.00,,
24v dewalt cordless hammer drill,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.60,,
36v dewalt cordless drill,,10,"1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00",,0.00,1.00,,
9.6 volt dewalt cordless drill,,10,"1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00",,0.00,0.67,,
amazon cordless drill dewalt,,10,"0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00",,0.00,1.00,,
amazon dewalt cordless drill 20 volt,,10,"1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
best dewalt cordless drill 2018,,10,"0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
best dewalt cordless drill driver,,10,"1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00",,0.42,1.00,,
best dewalt cordless drill uk,,10,"1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
black friday dewalt cordless drill,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,1.00,0.14,0.00",,0.00,0.00,,
bosch or dewalt cordless drill,,10,"0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00",,0.00,1.00,,
cheap dewalt cordless drill,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00",,0.00,0.33,,
chuck for dewalt cordless drill,,10,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00",,0.37,0.89,,
cordless drill dewalt 20 volt,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.39,1.00,,
cordless drill dewalt 20v,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.40,1.00,,
cordless drills dewalt,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.33,1.00,0.00,0.33,0.66,0.33",,0.35,1.00,,
cordless sds hammer drill dewalt,,10,"1.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00",,0.00,1.00,,
dewalt 1/2 inch cordless hammer drill,,10,"1.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00",,0.00,1.00,,
dewalt 1/2-in 20-volt max variable speed brushless cordless hammer drill,,10,"1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
dewalt 12 volt max 3 8 in cordless drill,,10,"1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
dewalt 12-volt max 3/8-in cordless drill,,10,"1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
dewalt 12v 3 8 cordless drill,,10,"1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
dewalt 12v cordless drill battery charger,,10,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00",,0.00,1.00,,
dewalt 12v cordless drill driver,,10,"0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00",,0.00,1.00,,
dewalt 12v cordless drill review,,10,"0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 18 volt 1 2 in cordless drill,,10,"0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00",,0.00,1.00,,
dewalt 18 volt cordless drill driver,,10,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 18 volt cordless drill home depot,,10,"0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
dewalt 18 volt cordless drill kit,,10,"1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 18 volt cordless drill lithium ion,,10,"0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 18 volt cordless drill review,,10,"0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
dewalt 18 volt cordless drill set,,10,"0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 18 volt cordless right angle drill,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
dewalt 18v 1 2 cordless drill,,10,"0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
dewalt 18v 3 8 cordless drill,,10,"0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
dewalt 18v cordless angle drill,,10,"0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00",,0.00,0.00,,
dewalt 18v cordless combi drill,,10,"1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 18v cordless drill home depot,,10,"0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00",,0.00,1.00,,
dewalt 18v cordless drill kit,,10,"1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
dewalt 18v cordless drill lowes,,10,"1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 18v cordless drill price,,10,"1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 18v cordless drill review,,10,"0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
dewalt 18v cordless drill rpm,,10,"1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
dewalt 18v cordless right angle drill,,10,"0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00",,0.00,0.00,,
dewalt 18v right angle cordless drill,,10,"0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00",,0.00,0.00,,
dewalt 18v xr cordless drill,,10,"0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00",,0.00,0.97,,
dewalt 20 volt 1/2 inch cordless drill,,10,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
dewalt 20 volt max 1 2 in cordless brushless drill,,10,"0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00",,0.00,0.00,,
dewalt 20 volt max 1 2 in cordless drill,,10,"1.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 20 volt max brushless cordless drill,,10,"1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
dewalt 20 volt max cordless drill combo kit,,10,"1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 20 volt max lithium ion cordless compact drill driver,,10,"0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
dewalt 20 volt max lithium ion cordless drill,,10,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
dewalt 20 volt max lithium ion cordless drill driver kit,,10,"0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 20-volt cordless drill,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00",,0.40,1.00,,
dewalt 20-volt max 1/2-in cordless brushless drill,,10,"0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00",,0.00,0.00,,
dewalt 20-volt max 1/2-in cordless drill,,10,"1.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 20-volt max 1/2-in variable speed brushless cordless hammer drill,,10,"0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
dewalt 20v 1/2 inch cordless drill,,10,1.00,,0.00,0.00,,
dewalt 20v cordless drill combo,,10,"1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00",,0.00,1.00,,
dewalt 20v cordless sds hammer drill,,10,"0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00",,0.00,0.00,,
dewalt 20v lithium ion cordless drill,,10,"1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00",,0.00,1.00,,
dewalt 20v lithium-ion cordless drill/driver and impact driver kit,,10,"1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00",,0.00,0.00,,
dewalt 20v max cordless drill combo kit 9 tool,,10,"1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00",,0.00,1.00,,
dewalt 20v max cordless drill combo kit 9 tool dck940d2,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
dewalt 20v max cordless drill combo kit dck287d1m1,,10,"1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 20v max xr brushless cordless 1/2 in. drill/driver dcd800b,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
dewalt 20v max xr brushless cordless drill/driver kit dcd800d1e1,,10,"0.00,0.00,1.00",,0.00,1.00,,
dewalt 22v cordless drill,,10,"1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 24v drill cordless drills,,10,"0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,0.83,,
dewalt 28v cordless drill,,10,"0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
dewalt 36v cordless hammer drill,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 727 cordless drill,,10,"1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
dewalt 9 volt cordless drill,,10,"0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00",,0.00,0.00,,
dewalt 927 cordless drill,,10,"1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
dewalt 954 cordless drill,,10,"1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt 995 cordless drill,,10,"1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
dewalt 996 cordless drill,,10,"1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00",,0.00,1.00,,
dewalt adjustable clutch cordless drill,,10,"1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
dewalt atomic 20v max cordless brushless compact 1/2 in. drill/driver,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
dewalt atomic 20v max cordless drill combo kit,,10,"1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00",,0.00,1.00,,
dewalt cordless 12 volt 3 8 inch compact drill driver,,10,"1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt cordless 12v drill,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00",,0.29,1.00,,
dewalt cordless circular saw and drill combo,,10,"0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
dewalt cordless combi drill 18v,,10,"0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt cordless combi drill and impact driver,,10,"1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt cordless compact drill driver,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
dewalt cordless compact drill driver kit,,10,"1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
dewalt cordless drill 18 volt,,10,"0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.50,1.00,1.00,0.00,0.00",,0.20,1.00,,
dewalt cordless drill 18v 2 piece combo kit 4.0ah,,10,"0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00",,0.00,0.33,,
dewalt cordless drill 18v 5ah,,10,"1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt cordless drill 18v brushless,,10,"0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt cordless drill 18v price,,10,"1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt cordless drill 18v xr,,10,"0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00",,0.00,0.97,,
dewalt cordless drill 20v max,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,0.00",,0.36,1.00,,
dewalt cordless drill 3.0 ah,,10,"0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00",,0.00,0.00,,
dewalt cordless drill 996,,10,"1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
dewalt cordless drill and circular saw combo,,10,"0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00",,0.00,0.00,,
dewalt cordless drill and impact driver combo,,10,"0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
dewalt cordless drill and saw combo,,10,"1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,1.00,,
dewalt cordless drill and saw set,,10,"1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
dewalt cordless drill and screwdriver,,10,"1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
dewalt cordless drill bare,,10,"1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
dewalt cordless drill batteries 18v,,10,"1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00",,0.00,1.00,,
dewalt cordless drill battery adapter,,10,"1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
dewalt cordless drill battery pack,,10,"1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00",,0.00,1.00,,
dewalt cordless drill belt hook,,10,"1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00",,0.00,1.00,,
dewalt cordless drill brushless,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00",,0.32,1.00,,
dewalt cordless drill brushless motor,,10,"1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
dewalt cordless drill canada,,10,"0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
dewalt cordless drill canadian tire,,10,"1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
dewalt cordless drill carrying case,,10,"1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00",,0.00,1.00,,
dewalt cordless drill chuck replacement,,10,"0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.50,0.00,1.00,0.50,1.00",,0.48,1.00,,
dewalt cordless drill combo 18v,,10,"1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",,0.00,0.00,,
dewalt cordless drill dc730ka,,10,"1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
dewalt cordless drill dcd776,,10,"0.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt cordless drill dcd780c2,,10,"0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
dewalt cordless drill dcd791d2,,10,"1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt cordless drill dcd950,,10,"1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00",,0.00,0.00,,
dewalt cordless drill driver kit 20v,,10,"0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00",,0.00,0.00,,
dewalt cordless drill drivers,,10,"0.00,0.00,0.00,0.00,1.00,0.66,0.00,0.33,0.00,0.00,0.00,0.33",,0.33,1.00,,
dewalt cordless drill dw972,,10,"1.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00",,0.00,1.00,,
dewalt cordless drill for sale,,10,"0.00,0.00,0.00,0.50,0.50,0.00,1.00,0.00,0.50,1.00,1.00,0.00",,0.46,1.00,,
dewalt cordless drill ice auger,,10,"1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
dewalt cordless drill impact driver combo,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
dewalt cordless drill li ion,,10,"1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
dewalt cordless drill lithium battery,,10,"0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
dewalt cordless drill lithium ion battery,,10,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
dewalt cordless drill magnetic bit holder,,10,"0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt cordless drill metal chuck,,10,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
dewalt cordless drill near me,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
dewalt cordless drill philippines,,10,"0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00",,0.00,0.90,,
dewalt cordless drill price in pakistan,,10,"1.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
dewalt cordless drill price philippines,,10,"1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00",,0.00,1.00,,
dewalt cordless drill ratings,,10,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
dewalt cordless drill recall,,10,"1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00",,0.00,0.00,,
dewalt cordless drill replacement motor,,10,"1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
dewalt cordless drill saw combo kit,,10,"1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt cordless drill sawzall kit,,10,"1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
dewalt cordless drill sears,,10,"0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00",,0.00,0.00,,
