Keyword,Intent,Volume,Trend,Keyword Difficulty,CPC (USD),Competitive Density,SERP Features,Number of Results
birkenstock arizona birko flor sandals in stone,,10,"0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona birko flor soft footbed sandals,,10,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona birko flor womens candy pink sandals,,10,"1.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona birko-flor mens brown sandals,,10,"0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
birkenstock arizona birko-flor sandal,,10,"0.25,0.25,0.25,0.49,0.25,1.00,0.49,0.25,0.00,0.25,0.25,0.49",,0.00,0.00,,
birkenstock arizona birko-flor sandals - women's,,10,"0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00",,0.00,1.00,,
birkenstock arizona birko-flor sandals in black,,10,"1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona birko-flor sandals in blue,,10,"1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona birko-flor sandals in dark brown,,10,"0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona birko-flor sandals in stone,,10,"0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona birko-flor sandals in white,,10,"0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona birko-flor slide sandal,,10,"0.00,0.00,0.00,1.00,0.50,0.50,1.00,0.25,0.00,0.00,0.25,0.00",,0.00,0.00,,
birkenstock arizona black flat sandals,,10,"1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona black leather sandals,,10,"1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona black womens sandals,,10,"0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona brown suede sandals,,10,"0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona buckle sandal - women's off white,,10,"1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona copper sandals,,10,"0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona double strap sandals black,,10,"0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona double-strap slip-on sandals,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona earthy vegan sandals,,10,"1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona essential sandals,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,1.00,,
birkenstock arizona essentials eva slide sandal,,10,1.00,,0.00,0.00,,
birkenstock arizona eva black sandals,,10,"0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona eva double strap sandals black,,10,"0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona eva flat sandals,,10,"0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona eva metallic sandals in copper,,10,"0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona eva narrow womens sandals,,10,"1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona eva sandal stores,,10,"0.64,0.64,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona eva sandals grey,,10,"1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona eva sandals in white,,10,"1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona eva sandals olive,,10,"1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona exquisite black leather sandals,,10,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona flat sandals in taupe suede,,10,"0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00",,0.00,1.00,,
birkenstock arizona full-grain leather sandals,,10,"1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona habana oiled leather sandals,,10,"0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona happy lamb sandals,,10,"1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona happy lamb sandals - women's,,10,"1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona high shine big buckle sandal in light rose,,10,"1.00,0.60,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona ladies sandals,,10,"1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona leather regular fit sandals - black,,10,"0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona leather white sandals,,10,"0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00",,0.00,1.00,,
birkenstock arizona mink shearling sandals,,10,"0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
birkenstock arizona mocha sandals,,10,"0.00,0.00,0.00,0.00,0.00,0.33,0.00,0.33,0.00,0.66,1.00,0.00",,2.47,1.00,,
birkenstock arizona narrow sandals,,10,"0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona natural leather sandals,,10,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00",,0.00,1.00,,
birkenstock arizona nubuck leather sandals,,10,"0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona oiled leather black sandals,,10,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona oiled leather sandal,,10,"0.00,0.00,0.50,1.00,1.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona oiled leather sandals - habana,,10,"1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona oiled leather soft footbed sandals,,10,"0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
birkenstock arizona papillio white vegan platform sandals,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona patent sandals,,10,"1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
birkenstock arizona platform sandal,,10,"0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona rose gold sandals,,10,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona sandal stores,,10,"1.00,1.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona sandalen,,10,"0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona sandals brandy,,10,"1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona sandals canada,,10,"1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00",,0.00,0.50,,
birkenstock arizona sandals clearance,,10,"0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00",,0.00,1.00,,
birkenstock arizona sandals in khaki,,10,"0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00",,0.00,1.00,,
birkenstock arizona sandals in mink suede,,10,"0.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona sandals in mocha suede,,10,"0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
birkenstock arizona sandals in rose pink nubuck,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona sandals leather,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,1.51,1.00,,
birkenstock arizona sandals mocha,,10,"0.40,0.60,0.20,0.00,0.20,0.00,0.00,0.20,0.00,1.00,0.80,0.00",,2.47,1.00,,
birkenstock arizona sandals rose,,10,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
birkenstock arizona sandals stone,,10,"1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00",,0.00,1.00,,
birkenstock arizona sandals suede,,10,"0.67,0.67,1.00,0.67,0.67,0.67,0.33,0.00,0.00,0.33,0.00,0.00",,2.72,1.00,,
birkenstock arizona sandals uk,,10,"1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona sandals unisex,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona shearling sandal - women's,,10,"1.00,1.00",,0.00,0.00,,
birkenstock arizona shearling slide sandal,,10,"0.67,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.33,1.00,0.33",,0.00,0.00,,
birkenstock arizona slide sandal - women's mocha,,10,"0.50,0.25,0.00,0.00,0.50,1.00,0.00",,0.00,0.00,,
birkenstock arizona slip-on sandals,,10,"1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
birkenstock arizona soft footbed regular fit sandals - black,,10,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona soft footbed suede sandal antique white,,10,"0.50,1.00,1.00,0.50,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona soft footbed suede sandals,,10,"0.00,0.00,0.66,1.00,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00",,2.30,1.00,,
birkenstock arizona split suede sandals,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona studded sandals,,10,"0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
birkenstock arizona suede flat sandals,,10,"0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona suede sandals faded khaki,,10,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona suede sandals pink,,10,"0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00",,0.00,1.00,,
birkenstock arizona suede sheepskin sandals mink,,10,"1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00",,0.00,1.00,,
birkenstock arizona two strap sandals black,,10,"0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona two strap sandals taupe suede,,10,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona two strap sandals white eva,,10,"1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00",,0.00,1.00,,
birkenstock arizona two-strap comfort sandal,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona vegan anthracite sandals,,10,"1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona vegan sandals in pecan,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock arizona vegan sandals in stone,,10,"1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona white flat sandals,,10,"0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock arizona womens mocha sandals,,10,"0.00,0.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.25,1.00,0.50",,0.00,1.00,,
birkenstock black arizona soft footbed sandals,,10,"0.00,0.00,0.00,0.00,0.50,1.00,1.00,1.00,1.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock black papillio arizona chunky sandals,,10,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
birkenstock bronze arizona sandals,,10,"0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock brown arizona birko-flor sandals,,10,"1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock brown mocca arizona sandals,,10,"0.00,0.00,0.00,0.00,1.00,0.50,0.00,0.50,0.00,0.50,1.00,0.00",,0.00,1.00,,
birkenstock camo arizona sandals,,10,"1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
birkenstock copper arizona sandals,,10,"0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
birkenstock essentials unisex arizona eva sandal,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock eva arizona sandals white,,10,"1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock fleece arizona sandals,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock gold snake print arizona sandals,,10,"0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00",,0.00,1.00,,
birkenstock khaki arizona sandals,,10,"1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock kids' arizona sandals,,10,"0.25,1.00,0.75,0.00,0.25,0.25,0.50,0.25,0.25,0.25,0.25,0.00",,0.00,0.00,,
birkenstock men's arizona essentials eva sandals - black,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.60,0.40,1.00,0.40,0.00",,0.00,1.00,,
birkenstock men's arizona eva sandals - metallic anthracite,,10,"0.50,0.00,0.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
birkenstock men's arizona pull up sandals,,10,"1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock men's arizona sandal,,10,"0.45,0.00,0.00,0.00,1.00,0.45,0.45,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock mens arizona slide sandals,,10,"0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock mocca brown arizona sandals,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
birkenstock multi arizona eva sandals,,10,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock navy arizona eva sandals,,10,"1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock papillio arizona sandals,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock pink nubuck arizona big buckle sandals,,10,"0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00",,0.00,1.00,,
birkenstock plaid arizona shearling-lined sandals,,10,"1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
birkenstock sandal arizona,,10,"0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock sandals arizona birko-flor,,10,"0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,1.70,1.00,,
birkenstock sandals arizona black,,10,"0.00,0.00,0.00,1.00,0.66,0.00,0.33,0.33,0.00,0.00,0.33,0.33",,2.59,1.00,,
birkenstock sandals arizona leather,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,1.51,1.00,,
birkenstock sandals arizona metallic copper,,10,"1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
birkenstock sandals arizona suede,,10,"0.00,0.00,0.00,1.00,1.00,0.33,0.33,0.00,0.00,0.00,0.33,0.00",,2.72,1.00,,
birkenstock sandals arizona womens,,10,"1.00,0.00,0.14,0.00,0.29,0.14,0.14,0.00,0.00,0.00,0.00,0.00",,2.26,1.00,,
birkenstock sandals men arizona,,10,"0.00,0.00,0.00,0.40,0.40,1.00,0.80,0.20,0.00,1.00,0.40,0.00",,1.49,1.00,,
birkenstock sandals mens arizona,,10,"0.00,0.00,0.00,0.00,0.00,1.00,0.33,0.33,0.00,0.00,0.00,0.00",,1.49,1.00,,
birkenstock sandals white arizona,,10,"1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock sandals womens arizona,,10,"1.00,0.00,1.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00",,2.26,1.00,,
birkenstock snake print arizona sandals,,10,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
birkenstock soft bed arizona sandals,,10,"0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00",,0.00,0.00,,
birkenstock taupe arizona sandals,,10,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00",,0.00,1.00,,
birkenstock two-strap comfort footbed slide sandal - arizona,,10,"1.00,0.33,0.66,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock unisex arizona birko flor sandals,,10,"0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00",,0.00,1.00,,
birkenstock unisex arizona essentials eva navy sandals,,10,"0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock unisex arizona regular fit sandals - stone,,10,"0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00",,0.00,0.00,,
birkenstock vegan arizona sandals in black,,10,"0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00",,0.00,1.00,,
birkenstock white leather arizona sandals,,10,"0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
birkenstock women arizona sandals,,10,"1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,2.26,1.00,,
birkenstock women's arizona big buckle leather sandals,,10,"0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock women's arizona big buckle regular fit sandals - cognac,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.50,0.00,0.50",,0.00,1.00,,
birkenstock women's arizona big buckle shearling slide sandals,,10,1.00,,0.00,0.00,,
birkenstock women's arizona birko-flor sandal,,10,"0.00,0.00,0.33,0.67,1.00,0.67,0.67,0.67,0.00,0.33,0.00,0.00",,0.00,0.00,,
birkenstock women's arizona camouflage sandals,,10,"1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock women's arizona essentials eva sandals - anthracite,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.22,1.00,0.00",,0.00,1.00,,
birkenstock women's arizona essentials eva sandals - black,,10,"0.00,0.25,0.00,0.00,0.00,0.00,0.25,1.00,1.00,0.50,0.50,0.00",,0.00,1.00,,
birkenstock women's arizona essentials eva sandals - purple fog,,10,"0.25,0.25,0.25,0.25,1.00,0.25,0.25,0.25,0.75,0.00,0.00,0.00",,0.00,1.00,,
birkenstock women's arizona essentials eva sandals - silver,,10,"0.00,0.00,0.00,1.00,0.50,0.25,0.25,0.00,0.00,0.00,0.00,0.00",,0.00,1.00,,
birkenstock women's arizona essentials eva sandals coral,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock women's arizona essentials eva sandals lavender,,10,"0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
birkenstock women's arizona essentials eva sandals metallic copper,,10,"0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock women's arizona essentials eva sandals silver,,10,"0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00",,0.00,1.00,,
birkenstock women's arizona essentials eva sandals yellow,,10,"1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock women's arizona eva sandals canada,,10,"0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock women's arizona eva sandals white,,10,"1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
birkenstock women's arizona footbed sandal,,10,"0.00,0.00,0.00,0.00,0.25,0.25,0.25,0.74,0.25,1.00,0.00,0.00",,0.00,0.00,,
birkenstock women's arizona leather sandal,,10,"0.00,0.50,1.00,0.50,0.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock women's arizona sfb sandals,,10,"0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.80,1.00,0.40",,2.71,1.00,,
birkenstock women's arizona soft footbed metallic sandals deep moss,,10,"0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00",,0.00,1.00,,
birkenstock women's essentials arizona footbed sandal,,10,"0.00,1.00,0.67,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock women's eva arizona sandal,,10,"0.00,0.00,0.50,1.00,0.50,1.00,0.50,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock women's eva arizona sandals,,10,"0.00,0.00,0.00,0.00,0.40,1.00,0.60,0.20,0.00,0.20,0.40,0.20",,1.92,1.00,,
birkenstock womens arizona birko flor sandals,,10,"0.00,0.00,0.64,0.64,0.64,0.00,1.00,0.00,0.00,0.64,0.00,0.00",,2.57,1.00,,
birkenstock womens arizona birko-flor sandals,,10,"0.00,0.00,0.66,0.66,0.66,0.00,1.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock womens arizona essentials slide sandal - multicolor,,10,"0.00,0.00,0.33,0.00,1.00,0.67,0.33,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstock womens arizona eva sandals,,10,"0.00,0.00,0.40,0.40,1.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00",,1.92,1.00,,
birkenstock womens arizona footbed sandal - pale pink,,10,"1.00,0.00",,0.00,0.00,,
birkenstock womens arizona sandal,,10,"0.00,0.20,0.00,0.20,0.00,0.20,0.20,0.20,0.20,1.00,0.73,0.00",,0.00,0.00,,
birkenstock x il dolce far niente arizona raffia sandals,,10,"0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
birkenstocks arizona big buckle natural leather patent sandals,,10,"0.50,1.00,0.00,1.00,1.00,0.50",,0.00,0.00,,
black arizona birkenstock sandals,,10,"1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00",,2.59,1.00,,
blue arizona birkenstock sandals,,10,"0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
buy birkenstock arizona sandals,,10,"1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00",,0.00,0.00,,
discount birkenstock arizona sandals,,10,"0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00",,0.00,0.00,,
essentials arizona waterproof slide sandal birkenstock,,10,"0.37,1.00,0.00,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00",,0.00,0.00,,
jil sander x birkenstock arizona leather sandals,,10,"0.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00",,0.00,1.00,,
knock off birkenstock arizona sandals,,10,"1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00",,0.00,0.00,,
